# Community_BERN5_ID	Plant_BERN5_ID	Plant_is_constant	Charakterart	Community_Name	Plant_Name	is dominant
2416	159	1	0	Vaccinio vitis-idaeae-Abietetum albae leucobryetosum OBERDORFER 1957	Pleurozium schreberi	dominant
2416	174	1	0	Vaccinio vitis-idaeae-Abietetum albae leucobryetosum OBERDORFER 1957	Polytrichum formosum	subdominant
2416	176	1	0	Vaccinio vitis-idaeae-Abietetum albae leucobryetosum OBERDORFER 1957	Dicranum scoparium	dominant
2416	261	1	0	Vaccinio vitis-idaeae-Abietetum albae leucobryetosum OBERDORFER 1957	Hylocomium splendens	subdominant
2416	418	1	0	Vaccinio vitis-idaeae-Abietetum albae leucobryetosum OBERDORFER 1957	Abies alba	dominant
2416	420	1	0	Vaccinio vitis-idaeae-Abietetum albae leucobryetosum OBERDORFER 1957	Rhytidiadelphus loreus	subdominant
2416	452	0	0	Vaccinio vitis-idaeae-Abietetum albae leucobryetosum OBERDORFER 1957	Barbilophozia attenuata	
2416	3035	1	0	Vaccinio vitis-idaeae-Abietetum albae leucobryetosum OBERDORFER 1957	Calluna vulgaris	subdominant
2416	3198	1	0	Vaccinio vitis-idaeae-Abietetum albae leucobryetosum OBERDORFER 1957	Pinus sylvestris sylvestris	subdominant
2416	3312	1	0	Vaccinio vitis-idaeae-Abietetum albae leucobryetosum OBERDORFER 1957	Vaccinium myrtillus	dominant
2416	3313	1	0	Vaccinio vitis-idaeae-Abietetum albae leucobryetosum OBERDORFER 1957	Leucobryum glaucum	dominant
2416	3314	1	0	Vaccinio vitis-idaeae-Abietetum albae leucobryetosum OBERDORFER 1957	Vaccinium vitis-idaea	dominant
2416	3331	1	0	Vaccinio vitis-idaeae-Abietetum albae leucobryetosum OBERDORFER 1957	Picea abies	dominant
2417	115	1	0	Vaccinio vitis-idaeae-Abietetum albae oxalidetosum OBERDORFER 1957	Oxalis acetosella	subdominant
2417	123	1	0	Vaccinio vitis-idaeae-Abietetum albae oxalidetosum OBERDORFER 1957	Fagus sylvatica	subdominant
2417	138	1	0	Vaccinio vitis-idaeae-Abietetum albae oxalidetosum OBERDORFER 1957	Avenella flexuosa	dominant
2417	160	1	0	Vaccinio vitis-idaeae-Abietetum albae oxalidetosum OBERDORFER 1957	Sorbus aucuparia	subdominant
2417	168	1	0	Vaccinio vitis-idaeae-Abietetum albae oxalidetosum OBERDORFER 1957	Maianthemum bifolium	subdominant
2417	418	1	0	Vaccinio vitis-idaeae-Abietetum albae oxalidetosum OBERDORFER 1957	Abies alba	dominant
2417	450	0	0	Vaccinio vitis-idaeae-Abietetum albae oxalidetosum OBERDORFER 1957	Sphagnum quinquefarium	subdominant
2417	3309	1	0	Vaccinio vitis-idaeae-Abietetum albae oxalidetosum OBERDORFER 1957	Bazzania trilobata	subdominant
2417	3312	1	0	Vaccinio vitis-idaeae-Abietetum albae oxalidetosum OBERDORFER 1957	Vaccinium myrtillus	dominant
2417	3313	0	0	Vaccinio vitis-idaeae-Abietetum albae oxalidetosum OBERDORFER 1957	Leucobryum glaucum	subdominant
2417	3316	1	0	Vaccinio vitis-idaeae-Abietetum albae oxalidetosum OBERDORFER 1957	Sphagnum capillifolium	subdominant
2417	3329	0	0	Vaccinio vitis-idaeae-Abietetum albae oxalidetosum OBERDORFER 1957	Sphagnum girgensohnii	subdominant
2417	3330	0	0	Vaccinio vitis-idaeae-Abietetum albae oxalidetosum OBERDORFER 1957	Lycopodium annotinum	subdominant
2417	3331	1	0	Vaccinio vitis-idaeae-Abietetum albae oxalidetosum OBERDORFER 1957	Picea abies	dominant
2417	5023	0	0	Vaccinio vitis-idaeae-Abietetum albae oxalidetosum OBERDORFER 1957	Scapania carinthiaca	subdominant
2418	123	1	0	Luzulo luzuloides-Abietetum albae typicum OBERDORFER 1957	Fagus sylvatica	dominant
2418	138	1	0	Luzulo luzuloides-Abietetum albae typicum OBERDORFER 1957	Avenella flexuosa	dominant
2418	160	1	0	Luzulo luzuloides-Abietetum albae typicum OBERDORFER 1957	Sorbus aucuparia	subdominant
2418	174	1	0	Luzulo luzuloides-Abietetum albae typicum OBERDORFER 1957	Polytrichum formosum	dominant
2418	176	1	0	Luzulo luzuloides-Abietetum albae typicum OBERDORFER 1957	Dicranum scoparium	subdominant
2418	195	1	0	Luzulo luzuloides-Abietetum albae typicum OBERDORFER 1957	Dicranella heteromalla	subdominant
2418	245	0	0	Luzulo luzuloides-Abietetum albae typicum OBERDORFER 1957	Acer pseudoplatanus	subdominant
2418	261	1	0	Luzulo luzuloides-Abietetum albae typicum OBERDORFER 1957	Hylocomium splendens	subdominant
2418	418	1	0	Luzulo luzuloides-Abietetum albae typicum OBERDORFER 1957	Abies alba	dominant
2418	420	1	0	Luzulo luzuloides-Abietetum albae typicum OBERDORFER 1957	Rhytidiadelphus loreus	subdominant
2418	442	1	0	Luzulo luzuloides-Abietetum albae typicum OBERDORFER 1957	Luzula sylvatica	dominant
2418	445	1	0	Luzulo luzuloides-Abietetum albae typicum OBERDORFER 1957	Prenanthes purpurea	dominant
2418	450	0	0	Luzulo luzuloides-Abietetum albae typicum OBERDORFER 1957	Sphagnum quinquefarium	subdominant
2418	511	1	0	Luzulo luzuloides-Abietetum albae typicum OBERDORFER 1957	Luzula luzuloides	
2418	522	1	0	Luzulo luzuloides-Abietetum albae typicum OBERDORFER 1957	Polygonatum verticillatum	subdominant
2418	916	1	0	Luzulo luzuloides-Abietetum albae typicum OBERDORFER 1957	Blechnum spicant	dominant
2418	3312	1	0	Luzulo luzuloides-Abietetum albae typicum OBERDORFER 1957	Vaccinium myrtillus	dominant
2418	3313	0	0	Luzulo luzuloides-Abietetum albae typicum OBERDORFER 1957	Leucobryum glaucum	subdominant
2418	3329	0	0	Luzulo luzuloides-Abietetum albae typicum OBERDORFER 1957	Sphagnum girgensohnii	subdominant
2418	3330	0	0	Luzulo luzuloides-Abietetum albae typicum OBERDORFER 1957	Lycopodium annotinum	subdominant
2418	3331	1	0	Luzulo luzuloides-Abietetum albae typicum OBERDORFER 1957	Picea abies	dominant
2418	5023	0	0	Luzulo luzuloides-Abietetum albae typicum OBERDORFER 1957	Scapania carinthiaca	
2419	115	1	0	Luzulo luzuloides-Abietetum albae athyrietosum OBERDORFER 1957	Oxalis acetosella	dominant
2419	160	1	0	Luzulo luzuloides-Abietetum albae athyrietosum OBERDORFER 1957	Sorbus aucuparia	dominant
2419	161	1	0	Luzulo luzuloides-Abietetum albae athyrietosum OBERDORFER 1957	Dryopteris dilatata	dominant
2419	164	1	0	Luzulo luzuloides-Abietetum albae athyrietosum OBERDORFER 1957	Athyrium filix-femina	dominant
2419	174	1	0	Luzulo luzuloides-Abietetum albae athyrietosum OBERDORFER 1957	Polytrichum formosum	dominant
2419	176	1	0	Luzulo luzuloides-Abietetum albae athyrietosum OBERDORFER 1957	Dicranum scoparium	dominant
2419	261	1	0	Luzulo luzuloides-Abietetum albae athyrietosum OBERDORFER 1957	Hylocomium splendens	dominant
2419	418	1	0	Luzulo luzuloides-Abietetum albae athyrietosum OBERDORFER 1957	Abies alba	dominant
2419	420	1	0	Luzulo luzuloides-Abietetum albae athyrietosum OBERDORFER 1957	Rhytidiadelphus loreus	dominant
2419	442	1	0	Luzulo luzuloides-Abietetum albae athyrietosum OBERDORFER 1957	Luzula sylvatica	subdominant
2419	445	1	0	Luzulo luzuloides-Abietetum albae athyrietosum OBERDORFER 1957	Prenanthes purpurea	subdominant
2419	450	0	0	Luzulo luzuloides-Abietetum albae athyrietosum OBERDORFER 1957	Sphagnum quinquefarium	subdominant
2419	522	1	0	Luzulo luzuloides-Abietetum albae athyrietosum OBERDORFER 1957	Polygonatum verticillatum	subdominant
2419	916	1	0	Luzulo luzuloides-Abietetum albae athyrietosum OBERDORFER 1957	Blechnum spicant	dominant
2419	2054	0	0	Luzulo luzuloides-Abietetum albae athyrietosum OBERDORFER 1957	Luzula nivea	
2419	3312	1	0	Luzulo luzuloides-Abietetum albae athyrietosum OBERDORFER 1957	Vaccinium myrtillus	dominant
2419	3313	0	0	Luzulo luzuloides-Abietetum albae athyrietosum OBERDORFER 1957	Leucobryum glaucum	subdominant
2419	3329	0	0	Luzulo luzuloides-Abietetum albae athyrietosum OBERDORFER 1957	Sphagnum girgensohnii	subdominant
2419	3330	1	0	Luzulo luzuloides-Abietetum albae athyrietosum OBERDORFER 1957	Lycopodium annotinum	subdominant
2419	3331	1	0	Luzulo luzuloides-Abietetum albae athyrietosum OBERDORFER 1957	Picea abies	dominant
2419	5023	0	0	Luzulo luzuloides-Abietetum albae athyrietosum OBERDORFER 1957	Scapania carinthiaca	subdominant
2420	107	1	0	Galio rotundifollii-Abietetum WRABER 1959	Carex sylvatica	
2420	115	1	0	Galio rotundifollii-Abietetum WRABER 1959	Oxalis acetosella	dominant
2420	123	0	0	Galio rotundifollii-Abietetum WRABER 1959	Fagus sylvatica	
2420	160	1	0	Galio rotundifollii-Abietetum WRABER 1959	Sorbus aucuparia	subdominant
2420	164	1	0	Galio rotundifollii-Abietetum WRABER 1959	Athyrium filix-femina	dominant
2420	172	1	0	Galio rotundifollii-Abietetum WRABER 1959	Luzula pilosa	
2420	174	1	0	Galio rotundifollii-Abietetum WRABER 1959	Polytrichum formosum	dominant
2420	176	1	0	Galio rotundifollii-Abietetum WRABER 1959	Dicranum scoparium	subdominant
2420	261	1	0	Galio rotundifollii-Abietetum WRABER 1959	Hylocomium splendens	subdominant
2420	418	1	0	Galio rotundifollii-Abietetum WRABER 1959	Abies alba	dominant
2420	445	1	0	Galio rotundifollii-Abietetum WRABER 1959	Prenanthes purpurea	subdominant
2420	447	1	0	Galio rotundifollii-Abietetum WRABER 1959	Dryopteris carthusiana	subdominant
2420	490	1	0	Galio rotundifollii-Abietetum WRABER 1959	Senecio ovatus	subdominant
2420	512	1	0	Galio rotundifollii-Abietetum WRABER 1959	Mycelis muralis	subdominant
2420	522	1	0	Galio rotundifollii-Abietetum WRABER 1959	Polygonatum verticillatum	subdominant
2420	527	1	0	Galio rotundifollii-Abietetum WRABER 1959	Viola reichenbachiana	subdominant
2420	580	1	0	Galio rotundifollii-Abietetum WRABER 1959	Galium rotundifolium	dominant
2420	2055	0	0	Galio rotundifollii-Abietetum WRABER 1959	Saxifraga cuneifolia	
2420	3100	0	0	Galio rotundifollii-Abietetum WRABER 1959	Equisetum sylvaticum	
2420	3154	1	0	Galio rotundifollii-Abietetum WRABER 1959	Lysimachia nemorum	subdominant
2420	3331	1	0	Galio rotundifollii-Abietetum WRABER 1959	Picea abies	dominant
2420	5004	0	0	Galio rotundifollii-Abietetum WRABER 1959	Cypripedium calceolus	subdominant
2421	113	1	0	Pyrolo-Abietetum albae OBERDORFER 1957	Dryopteris filix-mas	subdominant
2421	115	0	0	Pyrolo-Abietetum albae OBERDORFER 1957	Oxalis acetosella	
2421	119	1	0	Pyrolo-Abietetum albae OBERDORFER 1957	Galium odoratum	subdominant
2421	130	0	0	Pyrolo-Abietetum albae OBERDORFER 1957	Melica nutans	
2421	164	1	0	Pyrolo-Abietetum albae OBERDORFER 1957	Athyrium filix-femina	dominant
2421	167	1	0	Pyrolo-Abietetum albae OBERDORFER 1957	Milium effusum	
2421	168	0	0	Pyrolo-Abietetum albae OBERDORFER 1957	Maianthemum bifolium	subdominant
2421	187	0	0	Pyrolo-Abietetum albae OBERDORFER 1957	Cephalanthera rubra	
2421	214	0	0	Pyrolo-Abietetum albae OBERDORFER 1957	Campanula persicifolia	
2421	247	0	0	Pyrolo-Abietetum albae OBERDORFER 1957	Cephalanthera alba	
2421	261	1	0	Pyrolo-Abietetum albae OBERDORFER 1957	Hylocomium splendens	dominant
2421	418	1	0	Pyrolo-Abietetum albae OBERDORFER 1957	Abies alba	dominant
2421	445	0	0	Pyrolo-Abietetum albae OBERDORFER 1957	Prenanthes purpurea	
2421	451	1	0	Pyrolo-Abietetum albae OBERDORFER 1957	Fragaria vesca	subdominant
2421	466	1	0	Pyrolo-Abietetum albae OBERDORFER 1957	Epilobium montanum	subdominant
2421	467	1	0	Pyrolo-Abietetum albae OBERDORFER 1957	Geranium robertianum	subdominant
2421	490	1	0	Pyrolo-Abietetum albae OBERDORFER 1957	Senecio ovatus	subdominant
2421	512	1	0	Pyrolo-Abietetum albae OBERDORFER 1957	Mycelis muralis	subdominant
2421	527	1	0	Pyrolo-Abietetum albae OBERDORFER 1957	Viola reichenbachiana	subdominant
2421	528	1	0	Pyrolo-Abietetum albae OBERDORFER 1957	Hieracium sylvaticum	dominant
2421	547	0	0	Pyrolo-Abietetum albae OBERDORFER 1957	Lathyrus vernus	
2421	553	0	0	Pyrolo-Abietetum albae OBERDORFER 1957	Carex montana	
