# ART_BERN5_ID	Plant_Name	pH_min	BS_min	CN_min	WI_min	CI_min	VP_min	CWB_min	pH_optmin	BS_optmin	CN_optmin	WI_optmin	CI_optmin	VP_optmin	CWB_optmin	pH_optmax	BS_optmax	CN_optmax	WI_optmax	CI_optmax	VP_optmax	CWB_optmax	pH_max	BS_max	CN_max	WI_max	CI_max	VP_max	CWB_max
3599	Erica cinerea	3.2	5	22	4	4	125	-17	3.6	10	24	11	17	144	10	4.8	25	30	34	35	201	94	5.2	30	33	42	41	220	122
3601	Ribes rubrum	4.7	25	12	8	8	140	-17	5.2	40	15	15	15	156	0	6.9	85	24	36	26	204	51	7.5	100	28	44	30	220	69
3603	Lathyrus alpestris	5.2	30	12	13	13	190	-31	5.7	44	14	16	10	196	-22	7.4	86	23	28	16	214	3	8	100	26	32	18	220	12
3604	Scilla lilio-hyacinthus	5.2	30	12	12	12	90	-12	5.8	61	14	16	14	111	-6	7.8	156	21	28	17	174	11	8.5	188	24	32	19	195	17
3605	Isopyrum thalictroides	5	28	10	12	12	90	-46	5.7	42	12	20	8	116	-33	7.8	85	21	46	16	194	4	8.5	100	24	55	19	220	17
3606	Helleborus viridis	5.2	30	12	12	12	90	-12	5.8	61	14	16	14	111	-6	7.8	156	21	28	17	174	11	8.5	188	24	32	19	195	17
3607	Hypericum elodes	4.9	26	26	42	42	165	-27	5.3	40	30	53	14	184	-4	6.5	85	44	88	28	241	61	7	100	49	100	33	260	84
3608	Juncus heterophyllus	5	28	26	42	42	190	-27	5.4	42	30	53	14	204	-4	6.6	85	44	88	28	246	61	7	100	49	100	33	260	84
3609	Carex binervis	3.1	4	20	32	32	145	11	3.3	6	22	36	22	176	33	3.9	14	29	50	36	269	99	4.1	17	32	55	41	300	122
3610	Anagallis tenella	3.1	4	20	38	38	190	1	3.6	10	22	41	21	212	25	5.4	31	29	51	36	278	97	6	38	32	55	41	300	122
3611	Leontodon saxatilis	3.1	4	20	42	42	210	11	3.3	6	22	44	22	228	33	3.9	14	29	52	36	282	99	4.1	17	32	55	41	300	122
3612	Gaudinia fragilis 	4.5	23	10	12	12	190	-41	5.2	38	13	18	11	220	-19	7.3	84	22	39	25	310	47	8	100	26	46	30	340	69
3613	Malva moschata	4.5	23	10	12	12	125	-46	5.2	38	13	18	10	144	-23	7.3	84	22	36	25	201	46	8	100	26	42	30	220	69
3614	Sesleria argentea	5.5	34	12	4	4	175	-12	6	47	14	6	16	188	4	7.5	86	23	15	26	227	52	8	100	26	18	30	240	69
3615	Teucrium pyrenaicum	5.5	34	12	4	4	125	-17	6	47	14	6	15	148	0	7.5	86	23	15	26	217	51	8	100	26	18	30	240	69
3616	Helianthemum chamaecistus	5.5	34	12	4	4	140	-12	6	47	14	7	16	160	4	7.5	86	23	16	26	220	52	8	100	26	20	30	240	69
3617	Viola scotophylla	5.5	34	12	4	4	175	-12	6	47	14	6	16	188	4	7.5	86	23	15	26	227	52	8	100	26	18	30	240	69
3618	Ulex minor	3.3	7	12	4	4	175	-12	4.2	25	14	8	16	188	4	7	81	23	23	26	227	52	8	100	26	28	30	240	69
3619	Glandora diffusa	5.2	28	12	4	4	125	-17	5.7	42	14	8	15	148	0	7.4	85	23	23	26	217	51	8	100	26	28	30	240	69
3620	Betula celtiberica	3.8	13	10	12	12	125	-17	4.6	30	13	18	15	145	0	7.1	82	22	36	26	205	51	8	100	26	42	30	225	69
3621	Dryopteris aemula	3.8	13	10	12	12	190	11	4.6	30	13	18	20	197	22	7.1	82	22	36	27	218	57	8	100	26	42	30	225	69
3622	Ranunculus brutius	3.7	12	15	4	4	190	-17	4.4	29	18	8	15	196	0	6.7	82	27	20	26	214	51	7.5	100	31	24	30	220	69
3623	Lamium flexuosum	3.7	12	15	4	4	190	-27	4.4	29	18	8	14	208	-7	6.7	82	27	20	26	262	49	7.5	100	31	24	30	280	69
3624	Campanula trichocalycina	3.7	12	15	4	4	190	-17	4.3	29	18	8	15	196	0	6.3	82	27	20	26	214	51	7	100	31	24	30	220	69
3625	Geranium versicolor	3.7	12	15	4	4	190	-27	4.3	29	18	8	14	208	-7	6.3	82	27	20	26	262	49	7	100	31	24	30	280	69
3626	Scrophularia scopolii	3.7	12	15	4	4	190	-17	4.3	29	18	8	15	196	0	6.3	82	27	20	26	214	51	7	100	31	24	30	220	69
3627	Acer heldreichii	4.8	25	14	12	12	140	-17	5.2	40	15	17	14	147	-6	6.5	85	20	32	20	168	25	7	100	22	38	23	175	36
3628	Senecio nemorensis	4.8	25	10	12	12	100	-17	5.2	40	12	17	14	115	-6	6.5	85	19	34	20	160	25	7	100	22	40	23	175	36
3629	Geranium macrorrhizum	4.8	25	14	10	10	125	-17	5.3	40	16	15	14	135	-6	6.9	85	22	32	20	165	25	7.5	100	24	38	23	175	36
3630	Acer obtusatum	5.2	30	10	12	12	160	-22	5.8	44	13	17	13	172	-9	7.8	86	22	32	21	208	28	8.5	100	26	38	24	220	41
3631	Cardamine glanduligera	4.5	23	10	4	4	110	-17	5.2	38	13	10	14	122	-6	7.3	84	22	29	20	158	25	8	100	26	36	23	170	36
3632	Symphytum cordatum	4.5	23	10	4	4	110	-17	5.2	38	13	10	14	122	-6	7.3	84	22	29	20	158	25	8	100	26	36	23	170	36
3633	Cardamine quinquefolia	5.2	30	16	9	9	160	-31	5.6	44	17	13	10	166	-24	7	86	22	27	14	184	-4	7.5	100	24	32	16	190	2
3634	Galanthus plicatus	5.2	30	16	9	9	160	-31	5.6	44	17	13	10	166	-24	7	86	22	27	14	184	-4	7.5	100	24	32	16	190	2
3635	Arum elongatum	5.2	30	16	9	9	160	-31	5.6	44	17	13	10	166	-24	7	86	22	27	14	184	-4	7.5	100	24	32	16	190	2
3636	Primula acaulis	5.2	30	16	9	9	160	-31	5.6	44	17	13	10	166	-24	7	86	22	27	14	184	-4	7.5	100	24	32	16	190	2
3637	Scilla siberica	5.2	30	16	9	9	150	-36	5.6	44	17	13	9	156	-30	7	86	22	27	12	174	-13	7.5	100	24	32	14	180	-8
3638	Tulipa quercetorum	5.2	30	16	9	9	160	-36	5.6	44	17	13	9	166	-30	7	86	22	27	12	184	-13	7.5	100	24	32	14	190	-8
3640	Carex strigosa	5.2	30	15	12	12	175	-12	5.5	44	17	18	16	192	4	6.6	86	25	36	26	243	52	7	100	28	42	30	260	69
3641	Acer hyrcanum stevenii	5.2	30	15	4	4	160	-31	5.8	44	17	5	11	166	-19	7.8	86	23	10	18	184	14	8.5	100	26	12	21	190	26
3642	Pseudotaxiphyllum elegans	3	3	18	4	4	135	-12	3.3	7	20	11	15	143	0	4.5	22	28	34	22	167	33	4.9	27	31	42	25	175	45
3643	Diphyscium foliosum	3	3	18	4	4	135	-12	3.3	7	20	11	15	143	0	4.5	22	28	34	22	167	33	4.9	27	31	42	25	175	45
3644	Rubus tereticaulis	3	3	18	4	4	135	-12	3.3	7	20	11	15	143	0	4.5	22	28	34	22	167	33	4.9	27	31	42	25	175	45
3645	Dryopteris caucasica	4.2	17	18	10	10	125	11	4.5	20	19	14	20	135	22	5.4	30	24	27	27	165	57	5.7	34	26	32	30	175	69
3646	Salix appendiculata	5.2	30	10	8	8	65	-46	5.4	36	13	15	13	79	-12	6.3	54	24	37	34	121	88	6.6	60	28	45	41	135	122
3647	Elymus caninus	5.2	30	10	8	8	65	-46	5.4	36	13	15	13	98	-12	6.3	54	24	37	34	197	88	6.6	60	28	45	41	230	122
3648	Valeriana excelsa versifolia	5.2	30	10	8	8	65	-46	5.4	36	13	15	13	79	-12	6.3	54	24	37	34	121	88	6.6	60	28	45	41	135	122
3649	Trifolium rubens	5.4	32	8	4	4	65	-46	5.9	45	12	7	13	104	-12	7.4	86	26	19	34	221	88	8	100	31	23	41	260	122
3651	Ulex europaeus	3.3	6	12	5	5	140	11	4.2	24	15	8	22	164	33	7	81	27	17	36	236	99	8	100	31	21	41	260	122
3652	Asphodelus albus	4.2	18	8	4	4	175	-7	4.9	34	11	9	19	200	18	7.2	83	22	26	35	275	96	8	100	26	32	41	300	122
3653	Centaurea nemoralis	3.3	6	18	5	5	90	11	3.7	11	20	7	22	116	33	4.9	26	28	15	36	194	99	5.4	32	31	18	41	220	122
3654	Scheuchzeria palustris	3.2	6	24	38	38	115	-36	3.5	10	31	42	11	130	-21	4.4	22	52	55	20	175	21	4.8	26	60	60	23	190	36
3655	Cirsium canum	6	40	12	32	32	135	-36	6.5	52	15	36	9	146	-27	8	88	24	50	15	179	-1	8.5	100	28	55	17	190	7
3656	Dicranodontium denudatum	3.8	13	21	28	28	140	-17	4.1	20	23	33	15	150	0	5.1	42	29	49	26	180	51	5.5	50	31	55	30	190	69
3657	Salvia verticillata	5.2	30	15	4	4	160	-46	5.8	44	18	7	8	172	-36	7.8	86	27	16	14	208	-7	8.5	100	31	19	16	220	2
3659	Dorycnium pentaphyllum	5.2	30	15	4	4	160	-46	5.8	44	18	7	8	172	-36	7.8	86	27	16	14	208	-7	8.5	100	31	19	16	220	2
3660	Atropa bella-donna	4.4	22	18	5	5	140	-27	5	37	20	8	11	150	-19	6.8	84	28	19	16	180	4	7.5	100	31	23	18	190	12
3661	Soldanella montana	3.8	13	21	28	28	140	-17	4.1	20	23	33	15	150	0	5.1	42	29	49	26	180	51	5.5	50	31	55	30	190	69
3662	Calypogeia azurea	3.8	13	21	28	28	140	-17	4.1	20	23	33	15	150	0	5.1	42	29	49	26	180	51	5.5	50	31	55	30	190	69
3663	Ranunculus penicillatus	6.2	49	7	40	40	90	-36	6.6	59	11	52	14	128	-4	8	89	23	88	34	242	90	8.5	100	27	100	41	280	122
3664	Bidens cernua	4.1	17	7	22	22	140	-36	4.7	33	10	26	12	150	-16	6.5	83	22	41	24	180	40	7.1	100	26	46	28	190	60
3665	Bidens radiata	4	17	7	22	22	140	-12	4.6	33	10	26	16	150	2	6.4	83	22	41	25	180	45	7.1	100	26	46	28	190	60
3666	Rorippa palustris	4	17	7	22	22	140	-12	4.6	33	10	26	16	150	2	6.4	83	22	41	25	180	45	7.1	100	26	46	28	190	60
3667	Rumex maritimus	4	17	7	22	22	140	-12	4.6	33	10	26	16	150	2	6.4	83	22	41	25	180	45	7.1	100	26	46	28	190	60
3668	Alopecurus aequalis	4	17	7	22	22	140	-31	4.6	33	10	28	12	150	-12	6.4	83	22	48	24	180	41	7.1	100	26	55	28	190	60
3669	Melilotus dentatus	5.2	30	12	8	8	125	-27	5.5	44	14	18	12	138	-16	6.7	86	23	49	18	177	15	7.1	100	26	60	21	190	26
3670	Pellia endiviifolia	5.2	30	20	36	36	40	-31	5.8	44	25	42	16	102	3	7.8	86	43	60	37	288	106	8.5	100	49	66	45	350	141
3671	Rhytidiadelphus squarrosus	3.1	4	15	19	19	65	-46	3.8	23	18	28	10	96	-23	6.2	80	29	56	25	189	46	7	100	33	66	30	220	69
3672	Homalothecium nitens	5.5	30	15	31	31	65	-46	6.1	44	16	38	10	96	-23	7.9	86	22	59	25	189	46	8.5	100	24	66	30	220	69
3673	Sphagnum warnstorfii	3.1	4	23	31	31	65	-46	3.4	8	25	38	10	96	-23	4.6	23	31	59	25	189	46	5	28	33	66	30	220	69
3674	Straminergon stramineum	3.1	4	15	42	42	40	-46	3.5	9	24	45	13	76	-12	4.9	26	51	56	34	184	88	5.4	32	60	60	41	220	122
3675	Amblystegium serpens	3	3	18	6	6	90	-46	3.7	17	26	18	13	116	-12	6	60	51	54	34	194	88	6.8	75	60	66	41	220	122
3676	Sisymbrium loeselii	5	28	12	4	4	145	-36	5.6	42	14	6	12	159	-16	7.4	85	20	14	24	201	40	8	100	22	17	28	215	60
3677	Hordeum murinum	5	28	12	4	4	145	-36	5.6	42	14	6	12	159	-16	7.4	85	20	14	24	201	40	8	100	22	17	28	215	60
3678	Malva neglecta	5.5	34	7	5	5	115	-46	5.8	47	9	8	10	130	-23	6.7	86	15	20	25	175	46	7	100	18	24	30	190	69
3679	Artemisia absinthium	5.8	36	12	5	5	165	-46	6	48	14	7	8	175	-36	6.7	87	20	14	14	205	-7	7	100	22	17	16	215	2
3680	Solidago canadensis	5.2	30	8	5	5	125	-46	5.6	44	11	8	10	144	-23	7	86	20	18	25	201	46	7.5	100	24	22	30	220	69
3681	Rudbeckia laciniata	5.2	30	8	5	5	125	-46	5.6	44	11	8	10	144	-23	7	86	20	18	25	201	46	7.5	100	24	22	30	220	69
3682	Blitum bonus-henricus	3.3	6	7	4	4	90	-17	4.2	24	11	11	17	120	10	7	81	26	33	35	210	94	8	100	31	41	41	240	122
3683	Arctium minus	3.3	6	7	4	4	115	-7	4.2	24	11	8	19	136	18	7	81	26	20	35	199	96	8	100	31	24	41	220	122
3684	Arctium tomentosum	3.3	6	7	4	4	115	-7	4.2	24	11	8	19	136	18	7	81	26	20	35	199	96	8	100	31	24	41	220	122
3685	Sambucus ebulus	5.4	32	7	8	8	115	-7	6	45	11	12	19	136	18	7.8	86	26	27	35	199	96	8.5	100	31	32	41	220	122
3686	Impatiens glandulifera	5.4	32	7	8	8	115	-7	6	45	11	12	19	136	18	7.8	86	26	27	35	199	96	8.5	100	31	32	41	220	122
3687	Myosoton aquaticum	5.4	32	7	8	8	115	-7	6	45	11	12	19	136	18	7.8	86	26	27	35	199	96	8.5	100	31	32	41	220	122
3688	Chaerophyllum temulum	4	16	7	8	8	115	-7	4.9	32	8	12	19	136	18	7.6	83	14	27	35	199	96	8.5	100	16	32	41	220	122
3689	Chaerophyllum aromaticum	4	16	8	21	21	115	-46	4.6	32	10	26	13	127	-12	6.4	83	19	41	34	163	88	7	100	22	46	41	175	122
3691	Chaerophyllum bulbosum	6.2	46	8	21	21	115	-46	6.6	56	10	26	10	127	-23	8	89	19	41	25	163	46	8.5	100	22	46	30	175	69
3693	Helianthus tuberosus	4.9	27	8	12	12	145	-22	5.3	41	11	18	14	160	-3	6.5	85	22	39	26	205	50	7	100	26	46	30	220	69
3694	Heracleum mantegazzianum	5.2	30	8	21	21	115	-46	5.6	44	10	26	10	127	-23	7	86	19	41	25	163	46	7.5	100	22	46	30	175	69
3695	Symphyotrichum novi-belgii	5.2	30	8	12	12	145	-46	5.6	44	10	18	10	160	-23	7	86	19	36	25	205	46	7.5	100	22	42	30	220	69
3696	Reynoutria japonica	5.2	30	8	21	21	120	-46	5.6	44	10	26	10	135	-23	7	86	19	41	25	180	46	7.5	100	22	46	30	195	69
3697	Reynoutria sachalinensis	5.2	30	8	21	21	120	-46	5.6	44	10	26	10	135	-23	7	86	19	41	25	180	46	7.5	100	22	46	30	195	69
3698	Rumex alpinus	4.9	27	8	12	12	45	-22	5.3	41	11	18	17	65	6	6.5	85	22	39	35	125	93	7	100	26	46	41	145	122
3699	Myrrhis odorata	4.9	27	8	12	12	45	-22	5.3	41	11	18	17	61	6	6.5	85	22	39	35	109	93	7	100	26	46	41	125	122
3701	Carduus personata	4.8	25	8	12	12	45	-22	5.2	40	11	18	17	65	6	6.5	85	22	39	35	125	93	7	100	26	46	41	145	122
3702	Sporobolus × townsendii	5.2	30	12	40	40	140	1	5.8	44	13	42	17	150	8	7.8	86	18	49	21	180	29	8.5	100	20	52	23	190	36
3704	Elymus pungens	5.2	30	12	40	40	140	1	5.8	44	13	42	17	150	8	7.8	86	18	49	21	180	29	8.5	100	20	52	23	190	36
3705	Hieracium amplexicaule	6.2	45	18	4	4	140	-3	6.6	56	20	7	18	151	11	8	89	28	16	27	184	54	8.5	100	31	19	30	195	69
3706	Pseudofumaria lutea	6.2	45	18	4	4	140	-3	6.6	56	20	7	18	151	11	8	89	28	16	27	184	54	8.5	100	31	19	30	195	69
3707	Atriplex littoralis	5	26	8	8	8	140	-46	5.7	40	13	18	10	152	-23	7.8	85	28	49	25	188	46	8.5	100	33	60	30	200	69
3708	Verbascum thapsus	5	28	7	4	4	60	-12	5.7	42	9	6	15	100	-2	7.8	85	15	14	21	220	26	8.5	100	18	17	23	260	36
3709	Verbascum nigrum	5	28	7	4	4	140	-22	5.7	42	9	6	13	160	-10	7.8	85	15	14	20	220	24	8.5	100	18	17	23	240	36
3710	Lappula squarrosa	4.8	25	7	4	4	60	-46	5.3	40	9	6	9	96	-29	6.9	85	15	14	19	204	19	7.5	100	18	17	23	240	36
3711	Petteria ramentacea	5.2	30	12	5	5	170	-46	5.8	44	14	8	10	188	-23	7.8	86	23	19	25	242	46	8.5	100	26	23	30	260	69
3712	Bupleurum baldense	5.2	30	12	5	5	170	-46	5.8	44	14	8	10	188	-23	7.8	86	23	19	25	242	46	8.5	100	26	23	30	260	69
3713	Cardamine glauca	3	3	18	4	4	175	-12	3.6	13	20	8	15	184	0	5.5	44	28	20	22	211	33	6.2	55	31	25	25	220	45
3714	Hieracium tommasinianum	3	3	18	4	4	175	-12	3.6	13	20	8	15	184	0	5.5	44	28	20	22	211	33	6.2	55	31	25	25	220	45
3715	Prunus serotina	3.8	13	17	2	2	140	-46	4	16	18	5	10	150	-23	4.7	25	21	14	25	180	46	5	28	23	18	30	190	69
3716	Deschampsia setacea	4	16	26	43.8	43.8	140	-22	4.4	20	28	47	17	150	6	5.6	35	37	56	35	180	93	6	40	40	60	41	190	122
3717	Mesoptychia badensis	6	40	12	42	42	110	-27	6.5	52	15	46	11	117	-19	8	88	24	61	16	138	4	8.5	100	28	66	18	145	12
3718	Trifolium micranthum	4.1	17	12	32	32	140	-22	4.5	25	14	37	14	145	-3	6	51	23	52	26	160	50	6.5	60	26	58	30	165	69
3719	Hammarbya paludosa	3.2	4	24	40	40	115	-36	3.5	8	31	44	11	130	-21	4.4	21	52	56	20	175	21	4.8	26	60	60	23	190	36
3720	Carex heleonastis	4.1	17	24	43.8	43.8	115	-27	4.4	21	24	48	13	125	-8	5.6	35	27	61	25	155	46	6	40	28	66	29	165	65
3721	Carex lepidocarpa	6.3	49	16	38	38	140	-22	6.7	59	19	43	13	150	-9	8	89	29	60	21	180	28	8.5	100	33	66	24	190	41
3722	Trichophorum alpinum	4.1	17	26	31	31	140	-22	4.4	21	32	38	13	145	-12	5.6	35	53	59	19	160	16	6	40	60	66	21	165	26
3724	Juncus anceps	5.2	30	12	32	32	145	-12	5.7	44	14	36	16	154	4	7.4	86	20	50	26	181	52	8	100	22	55	30	190	69
3725	Oenothera oakesiana	3.3	6	18	5	5	140	-22	3.9	15	20	7	13	150	-10	5.8	45	28	15	20	180	24	6.5	55	31	18	23	190	36
3726	Arabidopsis halleri	4.9	27	12	12	12	90	-22	5	31	14	15	14	107	-3	5.3	45	23	24	26	158	50	5.4	50	26	27	30	175	69
3727	Odontoschisma sphagni	3	3	15	36	36	65	-46	3.2	6	24	42	10	96	-23	3.9	15	51	60	25	189	46	4.2	18	60	66	30	220	69
3728	Ophioglossum vulgatum	5	28	12	31	31	145	-12	5.5	42	14	36	16	160	4	7	85	20	54	26	205	52	7.5	100	22	60	30	220	69
3729	Dactylorhiza majalis	5	28	12	31	31	145	-12	5.5	42	14	36	16	160	4	7	85	20	54	26	205	52	7.5	100	22	60	30	220	69
3730	Carex lepidocarpa nevadensis	3.1	4	16	31	31	135	-36	4	23	19	36	10	146	-23	7	80	29	54	18	179	13	8	100	33	60	21	190	26
3732	Campanula rotundifolia hispanica	5.8	37	12	4	4	160	-46	6.2	49	14	6	7	180	-38	7.5	87	21	14	12	240	-15	8	100	24	17	14	260	-8
3733	Cynara humilis	4.2	18	17	6	6	260	1	4.5	23	19	8	17	276	8	5.6	39	25	14	21	324	29	6	45	28	16	23	340	36
3734	Iris humilis	6.1	40	15	5	5	190	-46	6.4	52	16	9	7	196	-38	7.6	88	20	24	12	214	-15	8	100	22	29	14	220	-8
3735	Orobanche cumana	4.2	18	12	5	5	145	-46	4.9	34	14	8	8	159	-36	7.2	83	20	18	14	201	-7	8	100	22	22	16	215	2
3736	Pyrus communis communis	3.7	12	12	4	4	140	-46	4.5	29	15	8	10	164	-23	7.1	82	27	22	25	236	46	8	100	31	27	30	260	69
3737	Salvia officinalis officinalis	4.1	17	15	9	9	190	-12	4.8	33	17	15	15	196	-2	7.2	83	23	34	21	214	26	8	100	26	41	23	220	36
3738	Saxifraga squarrosa	6.2	41	15	7	7	65	68	6.6	52	17	13	32	77	78	8	88	23	32	38	113	111	8.5	100	26	39	41	125	122
3739	Scutellaria pinnatifida pichleri	6.5	56	15	5	5	190	-46	6.8	64	16	7	6	196	-42	7.7	91	20	16	9	214	-31	8	100	22	19	10	220	-28
3740	Scutellaria albida albida	6.1	40	15	6	6	190	-12	6.4	52	17	10	15	196	-2	7.6	88	23	23	21	214	26	8	100	26	28	23	220	36
3741	Veronica austriaca	3.3	6	15	6	6	90	-17	4	24	18	10	17	116	10	6.2	81	27	22	35	194	94	7	100	31	27	41	220	122
3742	Serratula coronata	5.2	30	13	8	8	170	-36	5.4	43	15	9	9	177	-29	6.2	82	21	15	13	198	-10	6.5	95	24	17	15	205	-4
3743	Cardamine impatiens	5.2	30	13	8	8	125	-36	5.6	44	15	14	10	141	-25	7	86	21	35	16	189	6	7.5	100	24	42	19	205	17
3744	Melica transsilvanica	5.2	30	13	8	8	170	-36	5.4	43	15	9	9	177	-29	6.2	82	21	15	13	198	-10	6.5	95	24	17	15	205	-4
3745	Stellaria bungeana	5.2	30	13	8	8	170	-36	5.4	43	15	9	9	177	-29	6.2	82	21	15	13	198	-10	6.5	95	24	17	15	205	-4
3746	Poa transbaicalica	5.2	30	13	8	8	170	-36	5.4	43	15	9	9	177	-29	6.2	82	21	15	13	198	-10	6.5	95	24	17	15	205	-4
3747	Lathyrus gmelinii	5.2	30	13	8	8	170	-36	5.4	43	15	9	9	177	-29	6.2	82	21	15	13	198	-10	6.5	95	24	17	15	205	-4
3748	Lactuca macrophylla uralensis	5.2	30	13	8	8	170	-36	5.4	43	15	9	9	177	-29	6.2	82	21	15	13	198	-10	6.5	95	24	17	15	205	-4
3749	Hieracium pseuderectum	5.2	30	13	8	8	170	-36	5.4	43	15	9	9	177	-29	6.2	82	21	15	13	198	-10	6.5	95	24	17	15	205	-4
3750	Dianthus versicolor	5.2	30	13	8	8	170	-36	5.4	43	15	9	9	177	-29	6.2	82	21	15	13	198	-10	6.5	95	24	17	15	205	-4
3751	Galatella sedifolia biflora	5.2	30	13	8	8	170	-36	5.4	43	15	9	9	177	-29	6.2	82	21	15	13	198	-10	6.5	95	24	17	15	205	-4
3752	Klasea radiata gmelinii	5.2	30	13	8	8	170	-36	5.4	43	15	9	9	177	-29	6.2	82	21	15	13	198	-10	6.5	95	24	17	15	205	-4
3753	Vincetoxicum albovianum	5.2	30	13	8	8	170	-36	5.4	43	15	9	9	177	-29	6.2	82	21	15	13	198	-10	6.5	95	24	17	15	205	-4
3754	Carex arnellii	5.2	30	13	8	8	170	-36	5.4	43	15	9	9	177	-29	6.2	82	21	15	13	198	-10	6.5	95	24	17	15	205	-4
3755	Carex divulsa leersii	5.2	30	13	8	8	170	-36	5.4	43	15	9	9	177	-29	6.2	82	21	15	13	198	-10	6.5	95	24	17	15	205	-4
3756	Cerastium pauciflorum	5.2	30	13	8	8	170	-36	5.4	43	15	9	9	177	-29	6.2	82	21	15	13	198	-10	6.5	95	24	17	15	205	-4
3757	Hieracium virosum	5.2	30	13	8	8	170	-36	5.4	43	15	9	9	177	-29	6.2	82	21	15	13	198	-10	6.5	95	24	17	15	205	-4
3758	Omphalodes scorpioides	5.2	30	13	8	8	170	-36	5.4	43	15	9	9	177	-29	6.2	82	21	15	13	198	-10	6.5	95	24	17	15	205	-4
3759	Psephellus sibiricus	5.2	30	13	8	8	170	-36	5.4	43	15	9	9	177	-29	6.2	82	21	15	13	198	-10	6.5	95	24	17	15	205	-4
3760	Rosa glabrifolia	5.2	30	13	8	8	170	-36	5.4	43	15	9	9	177	-29	6.2	82	21	15	13	198	-10	6.5	95	24	17	15	205	-4
3761	Scutellaria supina	5.2	30	13	8	8	170	-36	5.4	43	15	9	9	177	-29	6.2	82	21	15	13	198	-10	6.5	95	24	17	15	205	-4
3762	Sedum hybridum	5.2	30	13	8	8	170	-36	5.4	43	15	9	9	177	-29	6.2	82	21	15	13	198	-10	6.5	95	24	17	15	205	-4
3763	Asplenium ceterach	4.5	23	15	4	4	170	-46	5.1	38	18	12	8	206	-32	7.1	84	27	37	17	314	7	7.8	100	31	46	20	350	21
3764	Ranunculus psilostachys	4.2	19	12	5	5	185	-41	4.6	32	15	8	11	200	-19	5.8	71	25	17	25	245	47	6.2	85	29	21	30	260	69
3765	Vicia melanops	4.2	19	12	5	5	185	-41	4.6	32	15	8	11	200	-19	5.8	71	25	17	25	245	47	6.2	85	29	21	30	260	69
3766	Lathyrus grandiflorus	4.2	19	12	5	5	185	-41	4.6	32	15	8	11	200	-19	5.8	71	25	17	25	245	47	6.2	85	29	21	30	260	69
3767	Muscari comosum	3.5	10	15	5	5	185	-31	4.2	28	17	8	13	210	-11	6.3	82	23	18	25	285	49	7	100	26	22	30	310	69
3768	Sonchus bulbosus microcephalus	3.5	10	15	5	5	210	-31	4.2	28	17	8	13	230	-11	6.3	82	23	18	25	290	49	7	100	26	22	30	310	69
3769	Lecokia cretica	3.5	10	15	5	5	210	-31	4.2	28	17	8	13	230	-11	6.3	82	23	18	25	290	49	7	100	26	22	30	310	69
3770	Squilla maritima	3.5	10	15	5	5	210	-31	4.3	28	17	8	13	236	-11	6.7	82	23	18	25	314	49	7.5	100	26	22	30	340	69
3771	Tolpis virgata	3.5	10	15	5	5	210	-31	4.2	28	17	8	13	230	-11	6.3	82	23	18	25	290	49	7	100	26	22	30	310	69
3772	Hypericum empetrifolium	3.5	10	15	5	5	210	-31	4.3	28	17	8	13	230	-11	6.7	82	23	18	25	290	49	7.5	100	26	22	30	310	69
3773	Selaginella denticulata	3.5	10	15	5	5	210	-31	4.2	28	17	8	13	230	-11	6.3	82	23	18	25	290	49	7	100	26	22	30	310	69
3774	Acanthus spinosus	3.5	10	15	5	5	210	-31	4.2	28	17	8	13	230	-11	6.3	82	23	18	25	290	49	7	100	26	22	30	310	69
3775	Hippocrepis emerus emeroides	4.5	23	15	4	4	190	-46	5	38	18	7	9	216	-30	6.5	84	27	16	18	294	16	7	100	31	19	22	320	32
3776	Sedum cepaea	5	28	15	5	5	175	-46	5.7	42	16	7	8	184	-33	7.8	85	20	16	16	211	4	8.5	100	22	19	19	220	17
3777	Paeonia daurica	5.2	30	16	9	9	160	-31	5.4	41	17	13	10	166	-24	6.2	74	22	27	14	184	-4	6.5	85	24	32	16	190	2
3778	Ranunculus constantinopolitanus	5.2	30	16	9	9	160	-31	5.4	41	17	13	10	166	-24	6.2	74	22	27	14	184	-4	6.5	85	24	32	16	190	2
3779	Cirsium heterotrichum	3	3	12	22	22	65	-46	3.4	8	21	30	8	80	-36	4.9	26	50	57	14	125	-7	5.4	32	60	66	16	140	2
3780	Dactylorhiza cordigera	3	3	12	22	22	90	-36	3.4	8	21	30	12	116	-15	4.9	26	50	57	25	194	48	5.4	32	60	66	30	220	69
3781	Soldanella pindicola	4.2	18	18	40	40	65	-17	4.4	21	19	45	14	81	-6	5.3	31	24	60	20	129	25	5.6	35	26	66	23	145	36
3782	Cardamine rivularis	4.2	18	18	40	40	65	-17	4.4	21	21	45	14	81	-6	5.3	31	30	60	20	129	25	5.6	35	33	66	23	145	36
3783	Dianthus seguieri	3	3	18	4	4	55	-22	3.4	8	26	11	17	77	6	4.6	23	51	34	35	143	93	5	28	60	42	41	165	122
3784	Scorzoneroides pyrenaica	3	3	18	4	4	55	-22	3.4	8	26	11	17	77	6	4.6	23	51	34	35	143	93	5	28	60	42	41	165	122
3785	Hymenophyllum tunbrigense	3	3	15	4	4	145	11	3.3	7	18	15	22	154	33	4.3	20	29	48	36	181	99	4.7	25	33	60	41	190	122
